pcomp QTL19 QTL20 y Animal G20 G20Hat yLH
1.01801188534932 -1.17192959828062 2.37321906209426 0.926029570842956 636 2 5.22 1.77776333184271
0.617384173941274 -1.17192959828062 -1.13708159552585 1.83320574076838 637 1 3.55 -3.74548033616579
-0.174220289213010 2.08478653668387 -1.13708159552585 1.24657769675536 638 1 3.55 -13.0163877080148
-4.50110944329434 2.08478653668387 -1.13708159552585 -6.97633026822144 639 1 3.55 -6.05954186995528
-4.80901460413394 2.08478653668387 -4.64738225314596 5.16037258176320 640 0 0 22.0018158664601
3.95423052302372 2.08478653668387 -1.13708159552585 -3.92015503741092 641 1 3.55 19.2433413146997
2.67343576828501 -1.17192959828062 2.37321906209426 11.8172106026973 642 2 5.22 9.36865453235708
-1.27979317060552 2.08478653668387 -4.64738225314596 1.33204040404874 643 0 0 3.70915939421315
-6.67894157671809 -1.17192959828062 -1.13708159552585 -11.0967434156779 644 1 3.55 -5.94954728881932
-4.10495869971277 -1.17192959828062 -1.13708159552585 -5.59536427473793 645 1 3.55 4.30224730951522
-1.69908583407835 -1.17192959828062 -1.13708159552585 -0.76309598647392 646 1 3.55 -16.9187411984293
-5.37302502881595 -1.17192959828062 -1.13708159552585 -7.69150936388637 647 1 3.55 -17.8486074326876
0.817908972562625 -1.17192959828062 -1.13708159552585 -0.937284352523861 648 1 3.55 -12.2499315381301
-1.61553905713518 2.08478653668387 -1.13708159552585 -0.0396669227444251 649 1 3.55 12.0499204637351
-2.96017346924684 2.08478653668387 -1.13708159552585 -5.96342616362145 650 1 3.55 -12.0392669946571
3.68115234089386 2.08478653668387 -1.13708159552585 2.08180844327364 651 1 3.55 6.34093084896447
-5.99144039925449 -1.17192959828062 2.37321906209426 0.794929803280481 652 2 5.22 5.86087991432254
5.44535886408092 2.08478653668387 2.37321906209426 5.47998838530759 653 2 5.22 5.35812152793864
0.112468923630483 -1.17192959828062 -1.13708159552585 -1.04517693568225 654 1 3.55 -3.43105479642245
-10.8179398975509 2.08478653668387 -4.64738225314596 -12.5349905730606 655 0 0 17.1944656654175
-3.77550983122830 -1.17192959828062 2.37321906209426 0.176888907132523 656 2 5.22 -4.31449486227067
-8.08897156693379 -1.17192959828062 -1.13708159552585 -8.3997791440157 657 1 3.55 -15.7421132266266
-5.82023847420737 -1.17192959828062 2.37321906209426 -3.81757080372792 658 2 5.22 -18.8622561079149
1.31586942214817 2.08478653668387 2.37321906209426 -4.62246938432875 659 2 5.22 1.81605074557761
-2.42533152209876 2.08478653668387 -4.64738225314596 -8.53701267395936 660 0 0 -2.38802900319035
-2.19992536554733 2.08478653668387 -1.13708159552585 0.77050337904491 661 1 3.55 0.73740978728386
-1.84621263184224 2.08478653668387 2.37321906209426 7.1469863834873 662 2 5.22 -0.133347116930098
6.61802339120825 -1.17192959828062 -1.13708159552585 2.05943955193482 663 1 3.55 9.55194847670846
-5.29847136161436 -4.42864573324512 -1.13708159552585 -6.34934733851636 664 1 3.55 -5.37578295732683
0.0686526189154262 -1.17192959828062 2.37321906209426 6.31479926472741 665 2 5.22 9.22959005168543
7.15487967164509 -1.17192959828062 2.37321906209426 -1.52806214852357 666 2 5.22 22.9592946297853
2.88593953175571 2.08478653668387 2.37321906209426 4.68584357753921 667 2 5.22 -1.46430951925264
2.85735770239786 2.08478653668387 2.37321906209426 1.33944461021433 668 2 5.22 -3.28595568674570
-4.03251912951563 2.08478653668387 -4.64738225314596 -2.54488613789979 669 0 0 -1.42744545217516
3.34299366534993 -1.17192959828062 2.37321906209426 0.631105100460957 670 2 5.22 7.98952697460092
-2.91401070418668 2.08478653668387 -4.64738225314596 -20.1487841689751 671 0 0 -26.6264240067587
-9.10501370734084 -4.42864573324512 2.37321906209426 -9.24682328630938 672 2 5.22 -14.9708320575232
5.28542121228516 2.08478653668387 -1.13708159552585 5.61810079088072 673 1 3.55 15.9182516521351
-2.81372414732154 -1.17192959828062 -1.13708159552585 -1.68579905992327 674 1 3.55 4.43046942697328
-3.78079669012961 2.08478653668387 -4.64738225314596 -2.28922046001239 675 0 0 -3.26306541334321
1.30514564356630 -1.17192959828062 2.37321906209426 2.42588470401437 676 2 5.22 26.4898836458883
-4.55961968774872 -1.17192959828062 -1.13708159552585 -4.48122118610151 677 1 3.55 2.7963861325078
-9.4307857610201 2.08478653668387 -4.64738225314596 -17.0732677729536 678 0 0 -21.5362697659757
3.01846253776617 2.08478653668387 2.37321906209426 -5.33450691173589 679 2 5.22 -3.934054951695
4.25997421796881 2.08478653668387 -1.13708159552585 0.376067712975851 680 1 3.55 2.05972709464649
5.63802020446865 2.08478653668387 -1.13708159552585 -0.0619398741733352 681 1 3.55 -0.325531059343620
3.02554060036828 2.08478653668387 -1.13708159552585 9.2119957385446 682 1 3.55 10.7719144951117
0.729541362999005 -1.17192959828062 -1.13708159552585 -4.80079003636929 683 1 3.55 5.2676215210756
4.07467563819774 2.08478653668387 -1.13708159552585 6.71963292022496 684 1 3.55 -5.91502774779227
-0.12165634994825 2.08478653668387 -1.13708159552585 1.53015203759949 685 1 3.55 -0.712271920976072
5.30416077717548 -1.17192959828062 2.37321906209426 4.06553408139012 686 2 5.22 12.6142287638655
2.03999938402443 2.08478653668387 -1.13708159552585 -2.08386051725805 687 1 3.55 5.1575249995573
0.554546289021578 -1.17192959828062 -1.13708159552585 -8.55079297330584 688 1 3.55 6.0979777582786
10.0725538253953 2.08478653668387 -1.13708159552585 2.15631004129868 689 1 3.55 25.7063511778172
0.288461545046491 2.08478653668387 2.37321906209426 -7.97959545107135 690 2 5.22 14.8617459635308
5.32631130592798 2.08478653668387 2.37321906209426 11.9809900795771 691 2 5.22 14.3579396283717
-4.42035047597643 -4.42864573324512 -1.13708159552585 -8.6234782164492 692 1 3.55 11.7095634000149
1.63161328223968 -1.17192959828062 -1.13708159552585 2.87472811147166 693 1 3.55 19.2033735480417
8.94326107062067 2.08478653668387 2.37321906209426 12.2025516391802 694 2 5.22 5.74122392170147
-6.87681951873939 2.08478653668387 -1.13708159552585 2.23480546206126 695 1 3.55 -4.61228055439380
-5.14887202588478 -4.42864573324512 -1.13708159552585 -9.87359192180277 696 1 3.55 13.2385724342702
10.2907519851121 2.08478653668387 2.37321906209426 6.71709618270138 697 2 5.22 5.65362082663382
3.01818663385081 2.08478653668387 2.37321906209426 -7.95927068467528 698 2 5.22 21.3781846530200
2.55622254538854 2.08478653668387 -1.13708159552585 11.1784187241545 699 1 3.55 15.5887867808669
-5.94389159926346 -1.17192959828062 -1.13708159552585 3.83671020467776 700 1 3.55 -16.3614562227028
-4.01941221208308 -1.17192959828062 2.37321906209426 1.42230241090644 701 2 5.22 11.6044642123198
-6.25178236583407 -1.17192959828062 -4.64738225314596 -6.24685732689997 702 0 0 -9.59424001458164
-11.1906790363105 -1.17192959828062 -4.64738225314596 -15.8769514467319 703 0 0 -16.0482103447724
-5.62658580633609 2.08478653668387 -1.13708159552585 -1.06075177840785 704 1 3.55 4.93379830223883
6.31738779924711 2.08478653668387 -1.13708159552585 1.52042555820997 705 1 3.55 -4.80615464762141
1.09867382360302 -1.17192959828062 2.37321906209426 1.45374114709097 706 2 5.22 -0.999463249794877
1.98954712751822 -1.17192959828062 2.37321906209426 -3.68525584877602 707 2 5.22 31.2094982883876
-12.1312351305207 2.08478653668387 -4.64738225314596 -14.9456902033724 708 0 0 -14.2070592260195
8.25772460906853 2.08478653668387 -1.13708159552585 9.5362802430758 709 1 3.55 9.96410846287145
3.60907171455716 2.08478653668387 -1.13708159552585 1.78297523115733 710 1 3.55 25.4023945852434
-8.34793561546413 2.08478653668387 -4.64738225314596 -8.0382114381171 711 0 0 -19.5042159586272
4.16013146131762 -1.17192959828062 -1.13708159552585 2.85742760589155 712 1 3.55 9.6777806721238
4.45439068186473 -1.17192959828062 -1.13708159552585 6.72177724791449 713 1 3.55 15.5680224666136
2.15746521761241 2.08478653668387 2.37321906209426 5.61508052587529 714 2 5.22 8.38870628844796
6.9216287528392 2.08478653668387 2.37321906209426 -5.12164498008992 715 2 5.22 14.9656782283653
-0.553640735749307 -1.17192959828062 -4.64738225314596 -1.37266410530349 716 0 0 -8.41444540285837
-6.24253315510368 -1.17192959828062 -1.13708159552585 -2.89145176176184 717 1 3.55 8.05968486672057
3.46059089058335 -1.17192959828062 2.37321906209426 0.815425152556946 718 2 5.22 1.82652332376145
5.0620244861366 2.08478653668387 -1.13708159552585 9.17329659014416 719 1 3.55 23.1171968554872
-16.7166858353747 -1.17192959828062 -4.64738225314596 -14.7034670458877 720 0 0 -14.6793584665985
12.2522159279083 2.08478653668387 2.37321906209426 7.8509709191826 721 2 5.22 -2.91494848461361
1.49556996891237 -1.17192959828062 -1.13708159552585 5.78231542508627 722 1 3.55 11.2888123332197
-5.99911172541168 -1.17192959828062 2.37321906209426 -1.30579072575948 723 2 5.22 -15.3516001402340
-1.33332662390077 -1.17192959828062 -1.13708159552585 2.46284568956451 724 1 3.55 5.69676677706522
-3.78825926841655 -1.17192959828062 -1.13708159552585 -3.15562808256708 725 1 3.55 -22.6854225292713
-5.46345794241433 2.08478653668387 -1.13708159552585 -8.54391036159286 726 1 3.55 -12.2617212986987
-18.5124374335435 -1.17192959828062 -1.13708159552585 -17.3756429275608 727 1 3.55 -19.8572292987413
3.3564920557556 -1.17192959828062 2.37321906209426 1.18100071112519 728 2 5.22 3.51891013106419
-0.213188678089005 2.08478653668387 -1.13708159552585 5.0562162189721 729 1 3.55 -0.283774710214623
-13.9169211626084 -4.42864573324512 -1.13708159552585 -17.5420115607577 730 1 3.55 -17.7379263892182
-0.327498990295961 2.08478653668387 -1.13708159552585 -2.48124554879326 731 1 3.55 -20.7493027022394
-14.8640774355403 -4.42864573324512 -4.64738225314596 -22.7914771428139 732 0 0 -26.1794541192905
0.0470109778669026 -1.17192959828062 -1.13708159552585 -0.578968263005549 733 1 3.55 16.7711800732889
-4.88760704959036 -1.17192959828062 -4.64738225314596 0.206355509055731 734 0 0 -0.909473023132986
-0.0540997774491794 -1.17192959828062 -1.13708159552585 -0.89049466226636 735 1 3.55 25.5795156653962
7.3986855329221 2.08478653668387 2.37321906209426 7.74443752305922 736 2 5.22 25.7235385442231
11.1676291348928 2.08478653668387 2.37321906209426 5.01572635586302 737 2 5.22 21.0244444250210
-4.31171862633186 -1.17192959828062 2.37321906209426 -5.36211642875373 738 2 5.22 -6.26966211477763
2.09496983545777 -1.17192959828062 -1.13708159552585 10.1716784817744 739 1 3.55 9.5147354575039
-2.9114091044223 -1.17192959828062 -4.64738225314596 -5.69711105946618 740 0 0 -11.0955507551537
-7.39337923453127 -1.17192959828062 -1.13708159552585 -3.59181235571447 741 1 3.55 -2.01584245906651
-4.54398750975009 -1.17192959828062 -1.13708159552585 -7.3848008540614 742 1 3.55 -15.6232699301534
7.58938904561338 2.08478653668387 2.37321906209426 8.07824591512382 743 2 5.22 17.3114513543734
1.25255565947432 2.08478653668387 2.37321906209426 -0.0335372606938056 744 2 5.22 1.37734626038886
-8.0090074142922 2.08478653668387 -4.64738225314596 0.181686933121162 745 0 0 -23.2524015164444
-5.65697033168166 -4.42864573324512 -4.64738225314596 -10.6610300650075 746 0 0 -5.67286322343482
4.98245980394454 2.08478653668387 2.37321906209426 6.36846147615467 747 2 5.22 1.43458046135701
3.90382911917425 2.08478653668387 2.37321906209426 -4.50651618859878 748 2 5.22 11.9914664388932
-11.0282390350092 2.08478653668387 -1.13708159552585 -5.32568518553345 749 1 3.55 -17.2363042990057
-11.9852891029233 2.08478653668387 -1.13708159552585 -13.7192121918395 750 1 3.55 -12.4707294575000
-4.03782904224747 -1.17192959828062 -1.13708159552585 -7.86902959196475 751 1 3.55 -19.8117557809395
-3.75836093374378 -1.17192959828062 2.37321906209426 -8.00723320254766 752 2 5.22 28.2389392905532
0.139454159398063 -1.17192959828062 -1.13708159552585 4.53323942941746 753 1 3.55 -10.5142418549021
1.50920956431520 -1.17192959828062 -1.13708159552585 3.19702682520784 754 1 3.55 5.10081361436607
-0.187464378600013 -1.17192959828062 2.37321906209426 -2.32538919134273 755 2 5.22 8.09880032066552
-0.048694723108325 2.08478653668387 2.37321906209426 -1.58688307272335 756 2 5.22 2.44546165712611
0.768318482337716 -1.17192959828062 2.37321906209426 3.55424696628669 757 2 5.22 5.62137332926122
1.34845814095023 2.08478653668387 -1.13708159552585 -12.4304707363663 758 1 3.55 10.4489125982324
-2.43088735352184 2.08478653668387 -1.13708159552585 -2.88488607762735 759 1 3.55 0.93831800098696
2.8887496316453 2.08478653668387 2.37321906209426 2.41672208346830 760 2 5.22 -5.95796515637348
-2.17997081618233 -1.17192959828062 -4.64738225314596 -3.33350264875527 761 0 0 4.62241006339871
-4.37288176434395 -4.42864573324512 2.37321906209426 0.137560207914846 762 2 5.22 23.9314354788844
0.89776823993792 2.08478653668387 2.37321906209426 -10.1894114602863 763 2 5.22 19.3570223201724
-2.75300019377221 -1.17192959828062 2.37321906209426 2.70852171909942 764 2 5.22 -0.438370403004837
6.11486673935427 2.08478653668387 -1.13708159552585 10.7377847349425 765 1 3.55 12.0533027648627
0.9197720217795 -1.17192959828062 2.37321906209426 -6.37516846094665 766 2 5.22 16.6686459828954
-3.44821178250898 -1.17192959828062 2.37321906209426 6.91176661819509 767 2 5.22 8.4497546524593
10.5612723203175 2.08478653668387 2.37321906209426 10.6824266870529 768 2 5.22 -2.94525035637108
1.93933262663626 2.08478653668387 -4.64738225314596 -4.26426824802325 769 0 0 11.0563083277857
4.36077255622517 -1.17192959828062 2.37321906209426 10.8493393241415 770 2 5.22 18.8526464898624
3.01500602744192 -1.17192959828062 -1.13708159552585 1.31903644623551 771 1 3.55 4.46722102859175
4.68961302064749 2.08478653668387 2.37321906209426 17.5755793994476 772 2 5.22 18.5880922509226
1.62937005380147 2.08478653668387 -4.64738225314596 15.7910133015079 773 0 0 8.3184510306099
1.89477899699920 2.08478653668387 -1.13708159552585 -7.1406140382291 774 1 3.55 17.0995496603539
-0.783604361011512 -1.17192959828062 2.37321906209426 0.235399693431408 775 2 5.22 -17.6762305685189
4.54427516356804 2.08478653668387 2.37321906209426 5.74379840126384 776 2 5.22 20.8686094061428
1.07491491900513 -1.17192959828062 -1.13708159552585 -0.0311521834270654 777 1 3.55 0.251254744818864
-3.19248537683585 -4.42864573324512 2.37321906209426 -2.42876853564384 778 2 5.22 2.64693566717187
3.90241600901653 2.08478653668387 2.37321906209426 2.18190809249619 779 2 5.22 3.86466965043308
0.347620165097044 -1.17192959828062 -1.13708159552585 -3.77344449367733 780 1 3.55 -4.71059447517671
4.76920233399027 2.08478653668387 2.37321906209426 3.68336673339087 781 2 5.22 0.106478667380775
2.88875453401251 -1.17192959828062 2.37321906209426 1.43962012721461 782 2 5.22 12.6802039667657
-5.85413169225648 -1.17192959828062 2.37321906209426 -2.11444082375313 783 2 5.22 4.90125838374466
0.801459825667348 -1.17192959828062 2.37321906209426 -6.33318125239125 784 2 5.22 -3.91453078571428
10.0063103732934 2.08478653668387 2.37321906209426 6.83381323440934 785 2 5.22 4.67351345290418
0.398202186596273 -1.17192959828062 2.37321906209426 4.35106384621271 786 2 5.22 10.8685562111401
11.2498344808916 2.08478653668387 2.37321906209426 6.50921234426732 787 2 5.22 12.4751836327885
1.84168425915304 2.08478653668387 -4.64738225314596 -5.13541160166707 788 0 0 12.1633173260898
4.07546584917880 -1.17192959828062 -1.13708159552585 -1.50353438360395 789 1 3.55 0.0838306089208376
2.23234110751892 -1.17192959828062 2.37321906209426 2.59714765229194 790 2 5.22 -16.4976720733886
1.7731395839496 -1.17192959828062 2.37321906209426 -1.98121969351227 791 2 5.22 13.8787601941564
-8.97315064895882 -4.42864573324512 -1.13708159552585 -5.80657517021767 792 1 3.55 -6.41895340705953
1.44932480011957 2.08478653668387 -1.13708159552585 4.92066542110173 793 1 3.55 4.8297695621451
1.92908413164639 -1.17192959828062 -1.13708159552585 1.53563586958663 794 1 3.55 3.83359514184528
-4.78907045118016 -1.17192959828062 2.37321906209426 -4.56755294291106 795 2 5.22 -3.09832199497612
0.525794699509776 -1.17192959828062 2.37321906209426 -3.76667944209086 796 2 5.22 6.33221712969096
-5.39669066716372 -4.42864573324512 -1.13708159552585 -4.79649911067294 797 1 3.55 -12.9578110002942
-1.75797781139499 -1.17192959828062 -4.64738225314596 2.59805832391404 798 0 0 -3.00257417322283
-10.8576759455442 -4.42864573324512 2.37321906209426 -8.92695006380376 799 2 5.22 -12.7774698640475
5.54462743218475 2.08478653668387 2.37321906209426 5.22950962000401 800 2 5.22 -0.135377056715289
-4.29856932951676 -1.17192959828062 2.37321906209426 -4.34711389710566 801 2 5.22 9.10534449752548
-4.57477789131949 -1.17192959828062 -1.13708159552585 -0.245830371621567 802 1 3.55 6.94728459238368
1.14601587359616 2.08478653668387 -1.13708159552585 7.37763913596863 803 1 3.55 -1.09169459384494
5.62303629797779 2.08478653668387 2.37321906209426 1.6024771705448 804 2 5.22 10.7983635269055
2.5810196894541 -1.17192959828062 2.37321906209426 9.90634977681341 805 2 5.22 -1.87426794889791
-1.03305202990621 -1.17192959828062 2.37321906209426 2.08289187739609 806 2 5.22 -3.51506155485199
1.18901535673824 2.08478653668387 -1.13708159552585 -7.74379899712465 807 1 3.55 3.42573305026424
3.39577602360129 -4.42864573324512 2.37321906209426 9.00404518775711 808 2 5.22 14.5258802752849
-5.0217998706013 2.08478653668387 -1.13708159552585 -6.6741264734192 809 1 3.55 0.0219634950438046
3.78048284604415 2.08478653668387 -1.13708159552585 2.32814811997031 810 1 3.55 -7.01547083280157
3.82168447985751 2.08478653668387 2.37321906209426 -1.37823900968581 811 2 5.22 13.8107424810669
3.76190824752734 -1.17192959828062 2.37321906209426 2.75375278107034 812 2 5.22 -5.16235074214566
-4.66902395547609 -1.17192959828062 2.37321906209426 -0.541045280668705 813 2 5.22 -1.21485726757909
-11.8199354351329 -1.17192959828062 -1.13708159552585 -17.1856297725726 814 1 3.55 -4.35819725671273
-4.86238199582894 -1.17192959828062 -1.13708159552585 -6.14546032296952 815 1 3.55 -17.7421957779450
12.3684702251302 2.08478653668387 2.37321906209426 16.684849990497 816 2 5.22 9.70119524001713
5.19949045608335 2.08478653668387 2.37321906209426 5.82017385510143 817 2 5.22 -2.17218735891551
-0.320925753523754 -1.17192959828062 -1.13708159552585 12.7424594960493 818 1 3.55 -10.9201120273207
5.9012880382434 2.08478653668387 2.37321906209426 4.16399084311358 819 2 5.22 28.3413501677394
0.745036874125734 2.08478653668387 -1.13708159552585 -3.65538609552237 820 1 3.55 -8.47394887410085
-3.02925875250225 -1.17192959828062 2.37321906209426 -11.7598296092710 821 2 5.22 -12.3853449938412
-3.51346278452569 -4.42864573324512 2.37321906209426 -13.8341067872678 822 2 5.22 -2.76060894874454
-2.05225902543523 -1.17192959828062 2.37321906209426 -1.00797041142469 823 2 5.22 23.3640020479885
3.45909503752934 2.08478653668387 2.37321906209426 9.66375922635364 824 2 5.22 -5.77161138748095
9.5692589561353 -1.17192959828062 2.37321906209426 10.3485221318913 825 2 5.22 8.20890206581713
11.6345963308718 2.08478653668387 2.37321906209426 17.7215012707162 826 2 5.22 4.27684070734606
-1.13575712524875 -1.17192959828062 2.37321906209426 0.0559060075403337 827 2 5.22 20.7620309848996
7.01648516957832 2.08478653668387 -1.13708159552585 5.36458550988439 828 1 3.55 -11.1492842852610
-4.86803838089097 -4.42864573324512 2.37321906209426 -1.72159004979178 829 2 5.22 -5.80547330773527
-0.310840339510445 -1.17192959828062 -1.13708159552585 -4.80396216813972 830 1 3.55 -2.1319031560747
5.25810014614524 2.08478653668387 -1.13708159552585 13.8690900278145 831 1 3.55 -17.4946038814838
5.86557170417464 2.08478653668387 2.37321906209426 11.9878004902418 832 2 5.22 14.5273736385662
-10.0642315673453 -1.17192959828062 -1.13708159552585 -7.6479339264181 833 1 3.55 -6.42231238338706
-2.65339705994616 -1.17192959828062 -1.13708159552585 3.27586258140926 834 1 3.55 -5.7556327598169
7.88669306233092 2.08478653668387 2.37321906209426 1.78287792269805 835 2 5.22 -6.08087334440358
2.27893206221649 2.08478653668387 -1.13708159552585 2.33939536266648 836 1 3.55 15.3099666572797
-10.744857115101 -4.42864573324512 -4.64738225314596 -8.18832807547234 837 0 0 -3.36404496175263
5.13726324294762 2.08478653668387 2.37321906209426 11.9066738004850 838 2 5.22 10.7715677235771
6.42964480661667 2.08478653668387 -1.13708159552585 5.95092121844015 839 1 3.55 5.78182635796729
-1.80315115028839 -1.17192959828062 2.37321906209426 1.37165825023476 840 2 5.22 4.50696459137052
5.66149529609901 2.08478653668387 -1.13708159552585 -0.384480408551344 841 1 3.55 16.3344802183153
3.9449450387841 -1.17192959828062 2.37321906209426 15.4381818226832 842 2 5.22 -1.43421396428484
6.92669812422174 2.08478653668387 2.37321906209426 -0.549334679234815 843 2 5.22 10.9208974492793
-2.63006485393145 -1.17192959828062 -1.13708159552585 2.26876705622171 844 1 3.55 8.04487468802155
-3.13505760149115 -4.42864573324512 -1.13708159552585 -1.45518877790086 845 1 3.55 -0.830469108991859
-0.726784607846505 2.08478653668387 -1.13708159552585 3.86314936391441 846 1 3.55 -15.2394885842159
-0.445236936699194 2.08478653668387 -1.13708159552585 -2.58821578521600 847 1 3.55 6.42172084963613
6.30792075164741 2.08478653668387 -1.13708159552585 7.3021245863619 848 1 3.55 -3.96017601704934
0.910004136509436 2.08478653668387 -1.13708159552585 -2.60371123371518 849 1 3.55 -13.1774188097451
7.32034513239232 -1.17192959828062 -1.13708159552585 3.65303843081687 850 1 3.55 9.73818800286857
1.05248080536798 -1.17192959828062 -1.13708159552585 -0.994953223317522 851 1 3.55 15.2673013803849
4.19956754538305 -4.42864573324512 -1.13708159552585 2.54511527396538 852 1 3.55 13.0100328204722
-2.88386644806941 -1.17192959828062 -4.64738225314596 -7.89650851570703 853 0 0 -7.24820192760215
-5.56521845331094 -1.17192959828062 -1.13708159552585 -3.45836579926808 854 1 3.55 2.53529131916593
12.9121097412846 2.08478653668387 2.37321906209426 12.0206826814193 855 2 5.22 4.4835400923251
8.88332400655441 -1.17192959828062 2.37321906209426 7.43395205115986 856 2 5.22 -4.42738710222408
5.86704434073829 2.08478653668387 -1.13708159552585 1.95922217962475 857 1 3.55 10.2899961522712
7.17192153530288 2.08478653668387 2.37321906209426 -0.759224724522116 858 2 5.22 12.1367494917291
-1.05441188675059 -1.17192959828062 2.37321906209426 4.03139262004357 859 2 5.22 3.12970874712593
0.22930256961058 -1.17192959828062 -1.13708159552585 1.07672853255289 860 1 3.55 -5.43311295726031
11.4913958722169 2.08478653668387 2.37321906209426 10.8047379105076 861 2 5.22 0.201854048458209
-4.11946683022687 -4.42864573324512 2.37321906209426 -10.9042731850308 862 2 5.22 8.1775606427043
-0.942845191882338 2.08478653668387 -1.13708159552585 2.88997950154268 863 1 3.55 -0.319315644305853
-4.18923732497139 2.08478653668387 -1.13708159552585 -9.94034386958346 864 1 3.55 3.92017927975729
1.48008695968829 -1.17192959828062 2.37321906209426 -1.67747873581864 865 2 5.22 -2.54632829823778
7.54657822302155 2.08478653668387 2.37321906209426 0.185597972668236 866 2 5.22 10.0436299559209
-3.09479063171197 2.08478653668387 -4.64738225314596 -0.221024917877305 867 0 0 -6.17526690991269
-6.8844094226112 -1.17192959828062 -1.13708159552585 -8.31989872659679 868 1 3.55 -9.6890005652637
4.06654540688322 2.08478653668387 2.37321906209426 4.06065640281583 869 2 5.22 1.89499294244131
-1.07067770411096 2.08478653668387 2.37321906209426 1.90425383693068 870 2 5.22 6.44212593601046
-2.01703697269671 -4.42864573324512 2.37321906209426 -5.95882355045665 871 2 5.22 5.66227686054892
-3.29039995914017 2.08478653668387 2.37321906209426 -4.86772434478935 872 2 5.22 -8.59445899317333
4.10928992911786 -1.17192959828062 -1.13708159552585 2.63612196167192 873 1 3.55 -4.07576542734999
-5.96365966569296 -1.17192959828062 -1.13708159552585 -7.06385292000218 874 1 3.55 -20.5196437729975
5.34092363908262 2.08478653668387 2.37321906209426 6.31528216490097 875 2 5.22 -11.5139009335922
3.56181733275117 2.08478653668387 2.37321906209426 -2.13043399024429 876 2 5.22 6.29997365752225
-0.718644887287794 2.08478653668387 -4.64738225314596 -9.41409885582573 877 0 0 9.5415809986264
6.04963394899205 -1.17192959828062 2.37321906209426 4.28310905076958 878 2 5.22 -8.97308906983369
1.95745817609167 -1.17192959828062 -1.13708159552585 -7.36417020547571 879 1 3.55 -0.0929283864241461
1.53150905782614 2.08478653668387 2.37321906209426 -0.500862103075004 880 2 5.22 34.8355485508070
-11.5937225832748 -1.17192959828062 -4.64738225314596 -15.1720215061881 881 0 0 -2.98365597636543
4.54368554259563 2.08478653668387 -1.13708159552585 9.87739330707506 882 1 3.55 2.27808759605859
2.10468031729752 -1.17192959828062 2.37321906209426 4.43767059121364 883 2 5.22 1.89950918827217
-0.355415648838349 2.08478653668387 -4.64738225314596 -4.17527313017907 884 0 0 -4.04083258374561
-4.65957608688066 2.08478653668387 2.37321906209426 -9.4325939284334 885 2 5.22 -19.2931213196291
-13.5929177057320 -1.17192959828062 -4.64738225314596 -15.6185803367494 886 0 0 -13.6735210387844
-0.355611100877671 2.08478653668387 2.37321906209426 -0.153132099586546 887 2 5.22 19.7041006000439
1.41959206159470 2.08478653668387 2.37321906209426 5.88195733894749 888 2 5.22 3.77718879334927
-4.88242508565968 -1.17192959828062 -4.64738225314596 -9.42398128078385 889 0 0 -6.36746063156917
-5.47001439091303 -1.17192959828062 -1.13708159552585 -4.89303425641946 890 1 3.55 -12.8642349445370
1.01742604886328 -1.17192959828062 -1.13708159552585 2.54238584150329 891 1 3.55 -0.465476845073266
-0.531120966532274 -1.17192959828062 2.37321906209426 1.38507168774589 892 2 5.22 -12.3852138986446
-4.95931237227332 -1.17192959828062 -4.64738225314596 -3.56545069049093 893 0 0 -0.496396881186306
-2.61949862824659 2.08478653668387 -1.13708159552585 0.676508168174051 894 1 3.55 -1.13043919008985
-1.12392552316628 -4.42864573324512 2.37321906209426 -0.882009864634374 895 2 5.22 -2.53569885186538
4.70784567320145 -1.17192959828062 2.37321906209426 11.7221626531459 896 2 5.22 8.04382559865338
-0.401483661499643 -1.17192959828062 2.37321906209426 2.0006037389563 897 2 5.22 -6.97937153912661
-10.2872170983510 -1.17192959828062 -4.64738225314596 -7.72172161127984 898 0 0 -17.6110960154399
-7.581476011403 -1.17192959828062 2.37321906209426 -16.8044037678616 899 2 5.22 -14.0114521633001
5.38527463458943 2.08478653668387 2.37321906209426 8.71641576314117 900 2 5.22 -5.20807780791484
7.9748850517767 2.08478653668387 2.37321906209426 4.08070851943698 901 2 5.22 -3.87757123567743
-16.0283952151652 -4.42864573324512 -4.64738225314596 -16.2817244054682 902 0 0 -24.2321662295467
-0.352796098620872 -1.17192959828062 2.37321906209426 -1.33047107401285 903 2 5.22 -7.81547487087116
3.40433961701857 2.08478653668387 2.37321906209426 2.33558442128177 904 2 5.22 1.95287505656978
8.27052286968083 2.08478653668387 2.37321906209426 7.32275382058552 905 2 5.22 0.886104137110677
-3.11807732486787 2.08478653668387 2.37321906209426 1.72169853287016 906 2 5.22 -11.3263017079419
-7.65496129104205 -1.17192959828062 -4.64738225314596 -12.374476441704 907 0 0 -21.6286982971734
4.68498051021641 2.08478653668387 -1.13708159552585 -3.54447669563250 908 1 3.55 -2.77184032719442
5.04298340565901 2.08478653668387 2.37321906209426 2.64263990195117 909 2 5.22 -13.1975346604985
10.2794861809375 2.08478653668387 2.37321906209426 9.29063750858825 910 2 5.22 -9.88315798557567
1.99921001837190 -1.17192959828062 2.37321906209426 -0.721835279940665 911 2 5.22 12.8534436326329
2.20936697086877 -1.17192959828062 2.37321906209426 1.31204382876812 912 2 5.22 10.1175327773528
